provider,amount_raw_wei,amount_normalized_18d
0x6d5039eb910bf49bdd85092289f5dfd76e4138ea,2075939832295090650207,2075.939832295090650207
0x0c1e8ab66594ccec02a7eb6c1d3c02d768c09061,2024194220337782417408,2024.194220337782417408
0x60f9adc27b7964a7b75f30e3476a86978da7876e,2000000000000000000000,2000
0x9446e6a7b00f18f7f5dad20436d217b6df9f9421,2000000000000000000000,2000
0xf47a0da8bb33e7aa7bbe791dba0fddf6e6ba7c40,2000000000000000000000,2000
0x734e4186f3422614903c1463164ba1958127ccb2,1992042499688917232443,1992.042499688917232443
0xa3c60a55552b565f0bd45b6f223d7d29f7c04c23,1931164678376439100232,1931.164678376439100232
0xa195863e01e5353926eaa1c66a877e4bb3b0f576,1816997893860903318764,1816.997893860903318764
0xb7b34d1f6baecafa9234e7444831dae34995b2ba,1741386865419394486549,1741.386865419394486549
0xed2017fc8fb843cbf6d5d2bf18b304eabb8cbd69,1706383207498440660431,1706.383207498440660431
0xf5e3aa7fb00056ccedc4efcfa56cab31fc14c712,1667848118779596929925,1667.848118779596929925
0x6381101a1878cbeb1e6103fbdae8f24755510b1c,1624342400000000000000,1624.3424
0x7ecef266ed9ada13d97a18e1e4f630e3060c652f,1500000000000000000000,1500
0x7a60e44ad43c78eff40c015d634db2aa95d51d07,1500000000000000000000,1500
