Address,Raw Amount,Formatted Amount (6 decimals)
0xBd4f802D3930b93eCc2EF4DaDEBA0eB9449C36a2,21501043,21.501043
0x0fADCD8D7862bB2B39d63d6a30C6b7c660c41D32,21394941,21.394941
0xBee74B9134D83953e693d95A2fFf1768aD427aFB,21298630,21.298630
0xa68e3515b1Df352451Cf654e246d564f8236A016,21176492,21.176492
0x4f96C32B9EC8DfCB04Ada96Ff6BDc81f92C1F81C,21004229,21.004229
0x454e6F81C7cc2c769eD28d41e5a2c4c6E2F529e8,20853216,20.853216
0xaaC4EE2E78eAfC903F5bf2eBF245f6D2498E1285,20825705,20.825705
0x14740941B81aD6F09092a0cA1902FC95C930015c,20680140,20.680140
0x49c06743e0ac824ECE049d2DEEAed6BcF63B93E6,20354715,20.354715
0x115181E7AD39CF01FEC5692fE467A01Dc94c5fc4,19908086,19.908086
0x1B18E6A733F3adB1b1bc6694e94A4D1a2BE3cE69,19865748,19.865748
0x42c93d1Ed3eF45dFad872b8Bb7BE65C5Df486aDE,19719914,19.719914
0xa23B2E1a64111a2Ef8e6Db1eB8a7fd7a66cF7bF5,19482315,19.482315
0x097324F16dbed33bBdd6C826653a293CA3a59a07,19401902,19.401902
0x86a8FDcf6FFC7C7A63b2aDF239C68C2190a7c02F,18924228,18.924228
0x7BE6a8892eD62ceC3aD63679bCA236C05140AB09,18749893,18.749893
0xf073C165359e9B85dea520578Ed8A622b784d590,18715554,18.715554
0xB5f7DB2dF82Caa72f23702F740b6a0F29B0A44E5,18643351,18.643351
0xcbE942516AE7687d80a5fF94F8f9A203Be800713,18537702,18.537702
0xD2b8f96b6FdFaba07Da9313B8728651eD1Cf5Fb7,18465372,18.465372
0x0d56c82DDdA46a1a98E877832a81b710c76671a4,18379982,18.379982
0x0672B2B898Bd5198fb47f368763EC3B5F30eAB62,18321966,18.321966
0xE44B90F4199f2c8B77221c18C909d93882bDE300,18085011,18.085011
0x0d13A628e19BDA0e343fE4d1e8aFa86E7dCEa8fE,18035201,18.035201
0xE684dC05C16851c65Edb5D9fc3b11Bce4F427Eb2,18006130,18.006130
0xc5f8Ca59e9b25FB6a7954628e5f2eEfb5Babef25,17933283,17.933283
0x3266290385d48e88fAE17c90ddD0C27c94Da0152,17627831,17.627831
0xa6C177dcBD481a3138d858022B3F2Fe184793778,17577575,17.577575
0x69CD485dE8e1e877d98639B74459bC7862379007,17464773,17.464773
0xd0392E43557Dad622DB230C515ede5810E085EC4,17415952,17.415952
0x653181142dC87D1bc4a1b7849604D4ba510a4A3d,17248115,17.248115
0xAFb939ba425768Bb7d5dCDAeB2A185bD7Ff2bCF6,17086559,17.086559
0xB18dacF8937dcd595AC19F3cA4390e5A411B2eAE,17076877,17.076877
0x224654f927341d645B3d71020eBcD587E82C6Df5,17061311,17.061311
0xC3987A2D88cb627aaeEAb059F93F6f063816a236,17033579,17.033579
0x5edDDdeA35734461Be462caFd2e790bBA26D7174,16947701,16.947701
0xd8Af5716F807D7f98114F554D5eB69BE1def32CB,16833180,16.833180
0x3267CB555f960fdA9DF275109C689846DADA41C0,16701533,16.701533
0xEcf074E6B39295800d4D79dc52C622E0B2c9d465,16640396,16.640396
0x80502fC24436dEDdA6dfE3bb6669751F5f059Cc2,16545098,16.545098
0x371593dB7a8cD658C759ce3e85f2aC2cD0A35ac9,16494968,16.494968
0x4f2586f1a131394a6C8d48d767E209053f3102Cb,16474877,16.474877
0x43C35F2e2D5FAca2f619C1cD486ED1423AF561F2,16445141,16.445141
0x590e2Df9edCf99b91170a787a2a8dFDcCc304b94,16431782,16.431782
0x324fb8FE0c9f09C671B337c91C17E7f36CFCaBc4,16411306,16.411306
0x7316A494d810b92b387Ccd76205A52eC692A45e2,16348470,16.348470
0xDD224C7f0Dde06D32a16Be6F14096d17463fddd1,16208606,16.208606
0x9bAfFC49099eA1eF23a71A3DE261394146d61C13,16063085,16.063085
0x06f7DC8d1b9462ceF6fEb13368a7E3974b097F9f,16030002,16.030002
0xFb70873a658edC89e814Dbac0440E5a8c824544a,15896713,15.896713
0x02341da001172cB6A1a70DAE216c7199E7D05995,15896293,15.896293
0xD3fD42FE29a1Ab64B2026b05FE5C7fCDA32C2e66,15865464,15.865464
0x56A0cBD181220816452c61DAe800F1fbB7E55260,15853689,15.853689
0xa1c298566E8De6b4be44Ea0962dcd5601761045C,15801327,15.801327
0x40077aD46D6f11e4D2dc3cc8A09227355c70E457,15766978,15.766978
0x4609cE486bD37a7Dc6395483c30d1b4afD1d9B2A,15706377,15.706377
0x7e784506087D8336e34223B0ca998AA6F666Fb39,15618779,15.618779
0x6b4ef48dE8B37007D06CffebD0EbF6b97a4d86da,15560500,15.560500
0x7365C4FB5CA7D1776fA54107d6e8a7388d6eBc10,15497140,15.497140
0xEE860E9d8eCBFfEa3D27Eb76E5B923C2E9488ACf,15431084,15.431084
0x5A4D6f53bc6a3d8B5FB5d64c17314a3f62eD40db,15405083,15.405083
0x03dFB24f6c8079468230aBBAD99DAD56F7f67b50,15377919,15.377919
0xbEfF4d3EE0782370eF62dD10550Af2e3F28756b8,15309997,15.309997
0x4dC47bcAe197b174dfe2Aa5961D4FA4A30F9E4CD,15281416,15.281416
0x67Abc8Ddf6FC8969419039041a4d66C02b74617a,15107945,15.107945
0x479B4bc4A7d8748Bb21Ca9075D8bb0fC86B093CB,15077951,15.077951
0xC3DDE4Ceb4deEB4877fDA7E3D2b2E3F666F896A9,15070171,15.070171
0x2Fed69D629Cd6235B79e349A285a274dD8e767A7,15070171,15.070171
0x996ce100D72e312A7EeD862bF637dB7D1Bc4E3ab,15048025,15.048025
0xe8FbE51640b7737e6a25066cBc44Ee9eeD228A09,15010461,15.010461
0x4F942119E6Ab0a6e4368e795d1d64291a3Ff0dA4,15004422,15.004422
0x5116226aDc905B1b596d047A28a773D8E6241e65,14972727,14.972727
0x0E46E8C57e24F776605EaE4207De73A5a4247b8D,14962483,14.962483
0x2DEb56E7Fe3b42d1239539a4656bB90471C16F11,14922850,14.922850
0x4663dCc21D3fBECfDA5EdF63cC7EaF773b6c1475,14894408,14.894408
0x869c89f2B73592Ea54977C6936288C21896A6E19,14862597,14.862597
0x4a657e33Ff91C14697644Ea831a4f604792ae088,14848095,14.848095
0x8D5b48934c0C408ADC25F14174c7307922F6Aa60,14844728,14.844728
0xa92766340B0742d4AF8C065443640EFdfd18a9A3,14765027,14.765027
0x00001EeeB6F8Ca55c9d956fBa882CD977a42B933,14753641,14.753641
0xD3f75d17FAcbA508268e838AAA9E75aD5609333E,14725137,14.725137
0x6838C99E49471960A5e72342aF53EcA0E292FaD3,14723398,14.723398
0x2aB1E2Ef15386f12171AEC6c50c9c508F97859E3,14716753,14.716753
0x18805634D97d62BD3B924e5B51e35f091d63664E,14694179,14.694179
0x24561DA338B34f2c5Ef49c4F0f0A98c66BB60460,14617346,14.617346
0xB83Fe8a044902d0095617951D84aA96997c83a94,14547956,14.547956
0xD3B3abffaf8051E398aE48EBe001aed0Cdc70463,14507988,14.507988
0x6e868846b2182235C16FD122FCD44739E55A58e4,14505338,14.505338
0x839Bdd42514975280557c8E48D7fDF1aAD98076c,14359311,14.359311
0xA5989825329a9B2c38FB4fa8555EcCCa90180869,14295774,14.295774
0xaE538Eb48b1b66152b56D4698a609C52b3aF1C31,14266371,14.266371
0x0bD5f1a9cFd8bc9e059490234611fB5EA760518E,14240489,14.240489
0x43a4E349C0FAfd7093793c727ce7Aa6EC235a52E,14234410,14.234410
0x7530C4B5B8e5FF61a2DDE2B61110d2eD5998164C,14161254,14.161254
0x75705e0F758ef9F95695822067Bf6ac2f79D79A3,14151118,14.151118
0xb5168BD818d3C5278377b38B00C3d0aDC50B092C,14115071,14.115071
0x99270394680fd49EFe3368CCd177D133e1Aa4322,14104004,14.104004
0xFC0495373D948EB8492bDA3c6a9B8d5f735FDa2C,14089460,14.089460
0x4775c7b327Fe48d74B1fe5aEd1Ae2788C1Ae6B2d,14021286,14.021286
0x348B3ccAC1F8B763b19E91f5fBA71B85Dc305655,13998144,13.998144
0xB6c3e778FbfC698f5B3fc941fA4727525141E0Ca,13972614,13.972614
0x4D9d45C57371DdDc2921e70ED877B3e341F24090,13907958,13.907958
0xd22280fb5eFF9541dBc21e6E0E1fb5b639fb4C13,13840305,13.840305
0x992ac84C9441f12D990f325d814e7358a47f648a,13813947,13.813947
0x2892CFf0f078aaF9F02c88cb4E8d9ea92a5bBC3D,13728283,13.728283
0x3a84EE82378014B0B12E55e11880161405aB103E,13724637,13.724637
0x5F071f2CE06084811be5B2EF2e9D2773f53d32CB,13701592,13.701592
0x653F22EfDcCDA2d12809Af198Bb1cAafFd2bA110,13667956,13.667956
0x52Bc8cC584B896a344d6Ea4a8aE242D3507c73eA,13609250,13.609250
0xc696481349F868f720fA40aF1514362eE87b7458,13605001,13.605001
0xF662bD348766349AdE94BBbfd523CeCcC6049145,13566264,13.566264
0x7191E4103192e93E92C704352b7eFfEC09a83a0c,13564266,13.564266
0x613B3EAf32FF62e3741AdaB3747518CE5d9372FA,13481392,13.481392
0xde003a46EC4e72A06a14795b410ab563fBa07489,13480716,13.480716
